unit_number,time,op_setting1,op_setting2,op_setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor_avg
16,145,0.0006,-0.0001,100.0,518.67,643.2,1598.17,1414.55,14.62,21.61,552.37,2388.18,9054.48,1.3,47.69,521.23,2388.16,8134.94,8.4758,0.03,394,2388,100.0,38.71,23.2071,1440.5520428571426
16,146,-0.0057,-0.0001,100.0,518.67,643.26,1593.02,1418.12,14.62,21.61,552.73,2388.16,9053.1,1.3,47.88,520.11,2388.18,8132.66,8.4816,0.03,394,2388,100.0,38.65,23.2294,1440.2767142857142
16,147,0.0022,-0.0002,100.0,518.67,643.4,1588.66,1420.49,14.62,21.61,552.67,2388.2,9062.94,1.3,47.73,521.02,2388.2,8140.47,8.5224,0.03,396,2388,100.0,38.55,23.2177,1441.1571476190477
16,148,-0.0038,-0.0004,100.0,518.67,642.6,1600.22,1415.16,14.62,21.61,552.62,2388.13,9056.76,1.3,47.94,520.71,2388.17,8134.36,8.4889,0.03,395,2388,100.0,38.83,23.2746,1440.785404761905
16,149,-0.0012,-0.0001,100.0,518.67,643.24,1595.36,1413.59,14.62,21.61,552.34,2388.16,9061.82,1.3,47.82,520.63,2388.18,8135.47,8.4534,0.03,393,2388,100.0,38.62,23.2283,1440.6734142857142
16,150,0.0031,0.0003,100.0,518.67,643.62,1596.08,1416.16,14.62,21.61,552.78,2388.22,9060.24,1.3,47.85,520.7,2388.17,8133.06,8.4826,0.03,394,2388,100.0,38.55,23.1849,1440.7298809523807
16,151,0.0009,-0.0001,100.0,518.67,642.96,1595.32,1422.85,14.62,21.61,552.42,2388.18,9059.24,1.3,47.91,520.62,2388.14,8133.77,8.4916,0.03,395,2388,100.0,38.64,23.0985,1440.993814285714
16,152,-0.0021,-0.0001,100.0,518.67,642.75,1593.67,1408.97,14.62,21.61,551.92,2388.19,9061.55,1.3,47.73,521.49,2388.13,8137.88,8.4466,0.03,395,2388,100.0,38.62,23.2125,1440.5613857142857
16,153,0.002,-0.0004,100.0,518.67,642.97,1589.41,1416.37,14.62,21.61,553.14,2388.13,9059.3,1.3,47.86,521.15,2388.2,8135.34,8.4849,0.03,394,2388,100.0,38.88,23.2593,1440.5106761904763
16,154,0.0001,-0.0004,100.0,518.67,642.83,1593.63,1414.51,14.62,21.61,552.76,2388.17,9063.87,1.3,47.76,519.86,2388.21,8143.39,8.4811,0.03,395,2388,100.0,38.52,23.1699,1441.1614761904762
16,155,0.0032,-0.0001,100.0,518.67,643.31,1589.79,1417.87,14.62,21.61,552.75,2388.13,9053.38,1.3,47.82,520.81,2388.13,8133.29,8.4638,0.03,395,2388,100.0,38.66,23.2593,1440.2330047619048
16,156,0.0037,-0.0002,100.0,518.67,643.06,1587.11,1416.88,14.62,21.61,552.72,2388.24,9056.64,1.3,47.93,520.49,2388.18,8138.44,8.4723,0.03,393,2388,100.0,38.76,23.1481,1440.347638095238
16,157,0.0019,0.0005,100.0,518.67,643.4,1591.78,1411.02,14.62,21.61,552.52,2388.2,9059.84,1.3,47.78,520.51,2388.13,8137.09,8.518,0.03,395,2388,100.0,38.65,23.1859,1440.4692333333335
16,158,-0.0011,-0.0001,100.0,518.67,643.07,1595.38,1413.62,14.62,21.61,552.47,2388.17,9057.97,1.3,47.88,520.5,2388.13,8137.85,8.5021,0.03,395,2388,100.0,38.69,23.2693,1440.701495238095
16,159,-0.0005,-0.0003,100.0,518.67,643.07,1600.76,1410.04,14.62,21.61,552.61,2388.17,9059.11,1.3,47.93,520.71,2388.16,8130.62,8.4992,0.03,393,2388,100.0,38.56,23.1548,1440.4106666666664
16,160,0.0007,0.0005,100.0,518.67,643.24,1592.09,1419.9,14.62,21.61,552.69,2388.16,9062.07,1.3,47.85,520.45,2388.17,8132.41,8.4707,0.03,396,2388,100.0,38.5,23.1367,1440.827019047619
16,161,0.0004,-0.0003,100.0,518.67,643.13,1597.31,1420.55,14.62,21.61,552.7,2388.17,9061.47,1.3,47.93,520.08,2388.24,8127.87,8.498,0.03,397,2388,100.0,38.49,23.2068,1440.8988
16,162,0.0003,-0.0002,100.0,518.67,642.75,1593.25,1417.47,14.62,21.61,552.6,2388.16,9055.88,1.3,47.76,520.53,2388.17,8138.61,8.4649,0.03,393,2388,100.0,38.59,23.1313,1440.599819047619
16,163,0.0005,-0.0003,100.0,518.67,642.78,1592.48,1421.62,14.62,21.61,552.15,2388.18,9059.26,1.3,47.88,520.19,2388.18,8131.57,8.4795,0.03,396,2388,100.0,38.72,23.0346,1440.702576190476
16,164,-0.003,0.0003,100.0,518.67,642.88,1583.97,1416.46,14.62,21.61,551.63,2388.18,9062.0,1.3,47.67,520.14,2388.19,8137.92,8.4728,0.03,394,2388,100.0,38.68,23.2151,1440.3637095238093
16,165,0.0041,-0.0002,100.0,518.67,642.97,1594.52,1406.3,14.62,21.61,551.74,2388.17,9063.14,1.3,47.87,520.46,2388.18,8134.49,8.4423,0.03,395,2388,100.0,38.62,23.1345,1440.3460380952379
16,166,0.0022,-0.0001,100.0,518.67,643.59,1605.55,1416.63,14.62,21.61,552.13,2388.17,9060.69,1.3,47.86,519.96,2388.22,8135.59,8.4766,0.03,395,2388,100.0,38.78,23.0732,1441.3309428571429
16,167,-0.0006,0.0003,100.0,518.67,643.05,1599.2,1415.55,14.62,21.61,552.5,2388.23,9057.43,1.3,47.89,520.11,2388.16,8133.42,8.4811,0.03,395,2388,100.0,38.51,23.1939,1440.7121428571427
16,168,0.0006,0.0,100.0,518.67,643.64,1595.22,1419.24,14.62,21.61,552.03,2388.24,9057.4,1.3,47.77,520.6,2388.19,8133.18,8.4834,0.03,394,2388,100.0,38.6,23.1782,1440.6667428571425
16,169,0.0016,0.0002,100.0,518.67,642.66,1588.48,1422.83,14.62,21.61,552.7,2388.14,9068.1,1.3,48.04,520.0,2388.19,8138.16,8.503,0.03,394,2388,100.0,38.51,23.0166,1441.2171238095236
16,170,0.0015,0.0002,100.0,518.67,643.08,1601.22,1423.57,14.62,21.61,552.35,2388.26,9052.46,1.3,48.01,520.61,2388.23,8136.37,8.502,0.03,394,2388,100.0,38.53,23.2044,1441.0774476190472
16,171,0.0013,0.0005,100.0,518.67,643.49,1593.14,1425.53,14.62,21.61,552.16,2388.18,9061.37,1.3,48.09,520.46,2388.16,8129.52,8.438,0.03,394,2388,100.0,38.71,23.1953,1440.8892047619045
16,172,-0.003,0.0002,100.0,518.67,643.23,1593.09,1420.7,14.62,21.61,552.28,2388.12,9062.75,1.3,48.01,520.96,2388.21,8135.0,8.5053,0.03,394,2388,100.0,38.62,23.1909,1440.9950571428571
16,173,0.0,-0.0001,100.0,518.67,643.2,1597.34,1418.31,14.62,21.61,552.04,2388.19,9062.75,1.3,47.76,520.3,2388.22,8146.35,8.4968,0.03,395,2388,100.0,38.64,23.0991,1441.615519047619
16,174,0.0013,-0.0002,100.0,518.67,643.59,1604.53,1416.51,14.62,21.61,552.69,2388.17,9060.6,1.3,47.95,520.79,2388.2,8141.67,8.4877,0.03,395,2388,100.0,38.72,23.1996,1441.6351095238097
16,175,-0.0,-0.0004,100.0,518.67,643.33,1598.74,1426.64,14.62,21.61,552.27,2388.26,9057.75,1.3,47.92,520.56,2388.22,8134.14,8.4757,0.03,394,2388,100.0,38.52,23.2217,1441.2513047619045
16,176,-0.0022,0.0001,100.0,518.67,643.16,1597.14,1421.84,14.62,21.61,551.6,2388.16,9056.35,1.3,47.85,520.59,2388.18,8137.21,8.455,0.03,396,2388,100.0,38.56,23.1382,1441.0696761904762
16,177,0.001,0.0001,100.0,518.67,643.3,1597.68,1419.99,14.62,21.61,551.87,2388.17,9057.45,1.3,47.9,520.59,2388.23,8132.45,8.5108,0.03,396,2388,100.0,38.58,23.1236,1440.8606857142856
16,178,0.0002,0.0004,100.0,518.67,643.56,1594.89,1417.45,14.62,21.61,551.95,2388.23,9061.71,1.3,47.79,520.4,2388.19,8129.82,8.4805,0.03,395,2388,100.0,38.46,23.0919,1440.6310666666666
16,179,-0.0012,0.0,100.0,518.67,643.6,1599.17,1417.4,14.62,21.61,551.89,2388.22,9062.53,1.3,47.74,519.54,2388.21,8132.19,8.5156,0.03,394,2388,100.0,38.53,23.1488,1440.9006857142854
16,180,0.0045,-0.0003,100.0,518.67,643.52,1593.85,1424.52,14.62,21.61,552.16,2388.2,9057.94,1.3,47.96,519.83,2388.19,8136.78,8.4879,0.03,395,2388,100.0,38.59,23.0862,1441.0640047619047
16,181,0.0015,0.0,100.0,518.67,642.78,1596.41,1428.06,14.62,21.61,551.72,2388.14,9056.92,1.3,47.96,520.23,2388.17,8132.78,8.5157,0.03,395,2388,100.0,38.54,23.1118,1441.0746428571426
16,182,-0.0021,-0.0005,100.0,518.67,643.4,1592.7,1421.49,14.62,21.61,551.67,2388.19,9071.25,1.3,47.92,520.38,2388.19,8132.34,8.4881,0.03,396,2388,100.0,38.55,23.1526,1441.3309857142856
16,183,-0.0,0.0002,100.0,518.67,643.51,1606.45,1419.12,14.62,21.61,551.41,2388.22,9049.31,1.3,48.11,520.35,2388.19,8138.47,8.4686,0.03,395,2388,100.0,38.4,23.1246,1441.0649142857142
16,184,-0.0001,0.0,100.0,518.67,643.15,1598.35,1417.83,14.62,21.61,551.88,2388.21,9063.52,1.3,47.81,520.3,2388.23,8134.19,8.4978,0.03,396,2388,100.0,38.6,23.2105,1441.1432523809522
16,185,-0.0002,-0.0005,100.0,518.67,643.5,1592.92,1423.93,14.62,21.61,550.96,2388.2,9062.78,1.3,48.07,520.08,2388.24,8134.88,8.5089,0.03,395,2388,100.0,38.78,23.0247,1441.1001714285715
16,186,0.0013,0.0004,100.0,518.67,643.73,1594.87,1427.07,14.62,21.61,550.85,2388.17,9055.77,1.3,48.1,519.99,2388.2,8133.58,8.4415,0.03,395,2388,100.0,38.49,23.1274,1440.9342333333334
16,187,-0.0022,-0.0003,100.0,518.67,642.9,1595.84,1423.67,14.62,21.61,552.53,2388.19,9067.04,1.3,47.91,520.64,2388.23,8135.22,8.5249,0.03,395,2388,100.0,38.4,23.1017,1441.4965047619048
16,188,0.0034,-0.0001,100.0,518.67,643.18,1600.43,1425.79,14.62,21.61,551.45,2388.24,9054.81,1.3,47.99,520.26,2388.18,8130.59,8.4923,0.03,396,2388,100.0,38.47,23.0293,1441.0067428571429
16,189,-0.0033,-0.0003,100.0,518.67,643.69,1599.54,1418.5,14.62,21.61,551.1,2388.24,9057.21,1.3,48.03,520.03,2388.27,8135.39,8.4897,0.03,394,2388,100.0,38.5,23.164,1440.875414285714
16,190,-0.0031,0.0002,100.0,518.67,643.79,1603.14,1422.67,14.62,21.61,551.78,2388.25,9060.28,1.3,47.97,520.18,2388.24,8136.3,8.5204,0.03,395,2388,100.0,38.56,23.11,1441.524780952381
16,191,-0.0002,0.0003,100.0,518.67,643.75,1597.74,1426.81,14.62,21.61,551.47,2388.21,9051.11,1.3,47.97,519.92,2388.22,8135.45,8.5027,0.03,396,2388,100.0,38.6,23.0648,1441.0022619047618
16,192,0.0008,0.0005,100.0,518.67,643.38,1597.73,1430.31,14.62,21.61,552.03,2388.28,9060.24,1.3,48.04,519.66,2388.32,8134.37,8.4965,0.03,397,2388,100.0,38.43,23.1404,1441.6027095238094
16,193,-0.0007,0.0001,100.0,518.67,643.1,1599.46,1426.24,14.62,21.61,551.57,2388.28,9054.04,1.3,47.94,519.45,2388.32,8133.32,8.4697,0.03,395,2388,100.0,38.46,23.0865,1440.9983904761905
16,194,0.0002,-0.0001,100.0,518.67,643.74,1602.99,1425.86,14.62,21.61,551.42,2388.27,9063.27,1.3,48.08,519.58,2388.24,8130.93,8.549,0.03,395,2388,100.0,38.58,23.0638,1441.5144190476192
16,195,0.0032,0.0004,100.0,518.67,643.47,1608.02,1428.85,14.62,21.61,551.68,2388.24,9057.1,1.3,48.08,520.26,2388.26,8136.06,8.5333,0.03,395,2388,100.0,38.57,23.1536,1441.8812809523808
16,196,-0.0049,0.0005,100.0,518.67,643.36,1594.72,1423.16,14.62,21.61,552.22,2388.23,9069.26,1.3,47.92,519.6,2388.2,8135.11,8.5304,0.03,395,2388,100.0,38.4,23.044,1441.4754476190476
16,197,0.0011,0.0,100.0,518.67,643.76,1595.45,1428.81,14.62,21.61,551.56,2388.27,9069.19,1.3,47.98,519.79,2388.18,8138.63,8.5345,0.03,397,2388,100.0,38.38,23.0969,1442.041019047619
16,198,0.0038,0.0004,100.0,518.67,643.5,1600.59,1429.68,14.62,21.61,551.33,2388.23,9061.56,1.3,48.16,519.88,2388.31,8130.43,8.5094,0.03,397,2388,100.0,38.23,22.9774,1441.5531809523807
16,199,0.0006,-0.0004,100.0,518.67,643.67,1601.82,1424.25,14.62,21.61,551.06,2388.25,9058.02,1.3,47.97,519.41,2388.23,8131.52,8.5258,0.03,395,2388,100.0,38.38,23.108,1441.1163714285713
16,200,0.0035,0.0002,100.0,518.67,644.27,1597.45,1425.06,14.62,21.61,551.36,2388.23,9062.27,1.3,48.1,519.48,2388.27,8130.54,8.5314,0.03,396,2388,100.0,38.33,23.1342,1441.2026476190479
16,201,-0.0061,0.0005,100.0,518.67,643.45,1597.43,1429.67,14.62,21.61,551.8,2388.23,9064.92,1.3,47.93,519.96,2388.23,8134.82,8.4904,0.03,395,2388,100.0,38.41,23.0557,1441.6964809523809
16,202,-0.0006,-0.0001,100.0,518.67,643.2,1600.99,1426.59,14.62,21.61,551.42,2388.29,9059.92,1.3,48.11,519.4,2388.27,8130.33,8.5369,0.03,397,2388,100.0,38.47,23.1639,1441.329561904762
16,203,0.0002,-0.0004,100.0,518.67,644.18,1607.21,1423.13,14.62,21.61,551.23,2388.28,9057.79,1.3,47.87,519.65,2388.25,8130.39,8.5495,0.03,395,2388,100.0,38.39,23.1279,1441.2989238095238
16,204,-0.0006,-0.0001,100.0,518.67,643.86,1598.86,1427.74,14.62,21.61,551.12,2388.24,9059.76,1.3,47.99,519.63,2388.31,8131.7,8.4722,0.03,396,2388,100.0,38.41,23.0637,1441.3040904761904
16,205,0.0035,0.0001,100.0,518.67,643.88,1608.26,1426.2,14.62,21.61,551.01,2388.26,9063.13,1.3,48.08,519.8,2388.22,8134.25,8.5213,0.03,397,2388,100.0,38.6,23.2392,1442.0324047619047
16,206,0.0025,0.0001,100.0,518.67,643.6,1601.98,1419.63,14.62,21.61,551.42,2388.28,9067.79,1.3,47.92,519.5,2388.29,8129.53,8.5139,0.03,396,2388,100.0,38.44,23.0701,1441.3425714285713
16,207,0.0001,0.0001,100.0,518.67,643.86,1605.94,1434.58,14.62,21.61,551.2,2388.29,9058.27,1.3,48.2,519.29,2388.27,8133.6,8.5595,0.03,397,2388,100.0,38.31,23.0348,1442.030204761905
16,208,0.0024,-0.0002,100.0,518.67,644.47,1595.68,1437.53,14.62,21.61,550.51,2388.26,9060.44,1.3,48.2,519.64,2388.25,8137.23,8.5419,0.03,396,2388,100.0,38.44,23.0087,1441.9252666666664
16,209,0.0012,-0.0002,100.0,518.67,643.61,1601.47,1429.68,14.62,21.61,551.17,2388.25,9060.94,1.3,48.28,519.44,2388.26,8132.25,8.5258,0.03,397,2388,100.0,38.35,23.1505,1441.647919047619
17,1,-0.0032,0.0005,100.0,518.67,641.45,1587.52,1401.29,14.62,21.61,555.25,2388.03,9067.87,1.3,47.25,522.19,2387.98,8146.09,8.3859,0.03,392,2388,100.0,39.21,23.5279,1440.5844666666667
17,2,0.0008,0.0005,100.0,518.67,642.13,1589.83,1399.55,14.62,21.61,554.3,2388.06,9062.08,1.3,47.34,522.07,2387.95,8139.76,8.4125,0.03,389,2388,100.0,39.17,23.4691,1439.8738857142857
17,3,-0.0011,0.0005,100.0,518.67,642.1,1587.43,1400.98,14.62,21.61,555.27,2388.02,9061.96,1.3,47.15,522.68,2387.99,8143.07,8.4146,0.03,391,2388,100.0,39.17,23.3437,1440.1337285714285
17,4,0.0042,-0.0002,100.0,518.67,642.07,1586.55,1394.42,14.62,21.61,554.35,2388.06,9059.34,1.3,47.33,522.65,2387.98,8146.69,8.4033,0.03,393,2388,100.0,38.93,23.4337,1439.8779523809524
17,5,0.0008,-0.0004,100.0,518.67,642.09,1582.86,1400.71,14.62,21.61,554.88,2388.01,9056.77,1.3,47.15,522.39,2387.99,8147.13,8.3931,0.03,391,2388,100.0,39.1,23.4077,1439.8148
17,6,-0.0025,0.0003,100.0,518.67,642.57,1585.26,1400.36,14.62,21.61,554.52,2388.01,9062.26,1.3,47.32,522.24,2388.0,8144.88,8.4113,0.03,392,2388,100.0,39.01,23.5295,1440.1238476190474
17,7,-0.0006,-0.0002,100.0,518.67,641.54,1585.86,1398.68,14.62,21.61,554.36,2387.98,9061.04,1.3,47.2,522.31,2388.02,8144.45,8.3787,0.03,392,2388,100.0,39.04,23.4017,1439.9281142857144
17,8,-0.0027,-0.0001,100.0,518.67,642.27,1587.62,1399.79,14.62,21.6,554.76,2387.98,9061.46,1.3,47.17,522.69,2387.97,8138.59,8.3459,0.03,393,2388,100.0,38.99,23.4415,1439.918923809524
17,9,-0.0007,0.0003,100.0,518.67,642.07,1579.05,1393.24,14.62,21.61,554.37,2388.0,9057.4,1.3,47.22,522.29,2388.03,8141.69,8.3996,0.03,392,2388,100.0,39.26,23.37,1439.0771238095233
17,10,0.0023,0.0002,100.0,518.67,642.33,1583.05,1391.98,14.62,21.61,554.43,2388.03,9062.11,1.3,47.16,522.55,2388.0,8142.95,8.3449,0.03,392,2388,100.0,39.14,23.4097,1439.510219047619
17,11,0.0021,0.0005,100.0,518.67,642.3,1577.49,1397.93,14.62,21.61,554.62,2387.98,9061.3,1.3,47.19,521.87,2387.99,8144.82,8.4145,0.03,393,2388,100.0,39.05,23.3646,1439.5975761904758
17,12,-0.002,0.0001,100.0,518.67,641.65,1584.84,1390.53,14.62,21.61,554.5,2387.97,9059.06,1.3,47.11,522.49,2388.01,8141.59,8.3869,0.03,392,2388,100.0,38.93,23.4954,1439.275823809524
17,13,-0.0031,-0.0003,100.0,518.67,641.73,1581.36,1398.84,14.62,21.6,554.66,2388.03,9066.59,1.3,47.29,522.24,2388.01,8146.05,8.4083,0.03,392,2388,100.0,39.05,23.4894,1440.0937
17,14,0.0041,0.0003,100.0,518.67,641.53,1585.51,1402.96,14.62,21.61,554.17,2387.98,9066.8,1.3,47.11,522.44,2388.01,8142.55,8.3637,0.03,390,2388,100.0,39.11,23.374,1440.1970333333334
17,15,0.0021,-0.0,100.0,518.67,641.78,1590.12,1399.15,14.62,21.61,554.94,2388.03,9072.89,1.3,47.09,522.05,2388.0,8146.62,8.4564,0.03,391,2388,100.0,39.07,23.3585,1440.7992809523807
17,16,0.0023,0.0001,100.0,518.67,641.79,1582.26,1394.02,14.62,21.6,554.85,2388.05,9061.55,1.3,47.26,522.39,2388.01,8141.6,8.3484,0.03,391,2388,100.0,39.08,23.4428,1439.4224380952382
17,17,-0.0016,-0.0,100.0,518.67,642.2,1583.35,1402.41,14.62,21.61,554.5,2388.06,9060.22,1.3,47.28,522.07,2388.02,8144.86,8.3929,0.03,392,2388,100.0,39.06,23.4013,1440.002580952381
17,18,-0.0007,0.0001,100.0,518.67,641.9,1585.5,1398.16,14.62,21.61,554.11,2387.99,9065.72,1.3,47.23,521.91,2388.03,8145.45,8.3788,0.03,391,2388,100.0,38.78,23.4303,1440.0866238095234
17,19,-0.0018,0.0005,100.0,518.67,642.13,1584.27,1402.27,14.62,21.61,554.59,2388.03,9059.94,1.3,47.12,522.52,2387.98,8142.56,8.4341,0.03,392,2388,100.0,39.12,23.4579,1439.9358095238094
17,20,-0.0004,0.0004,100.0,518.67,641.99,1578.99,1395.63,14.62,21.6,554.71,2388.02,9061.52,1.3,46.95,522.17,2387.98,8137.4,8.4021,0.03,392,2388,100.0,38.91,23.409,1439.157195238095
17,21,0.0001,-0.0002,100.0,518.67,641.87,1591.0,1394.39,14.62,21.6,554.72,2388.02,9057.56,1.3,47.24,522.37,2388.02,8146.51,8.4147,0.03,392,2388,100.0,39.04,23.3543,1439.9394761904762
17,22,-0.0019,-0.0,100.0,518.67,642.21,1585.58,1402.13,14.62,21.61,554.33,2387.99,9061.54,1.3,47.22,522.43,2388.0,8140.98,8.3976,0.03,391,2388,100.0,39.01,23.4084,1439.926476190476
17,23,-0.0006,-0.0003,100.0,518.67,642.58,1579.93,1395.52,14.62,21.61,556.06,2388.04,9055.6,1.3,47.13,522.87,2387.99,8147.02,8.4123,0.03,393,2388,100.0,38.82,23.353,1439.5502523809523
17,24,-0.0009,0.0005,100.0,518.67,642.0,1589.65,1398.13,14.62,21.61,554.61,2388.04,9060.89,1.3,47.38,522.97,2388.01,8142.39,8.3818,0.03,391,2388,100.0,39.14,23.4901,1440.014852380952
17,25,0.0004,0.0002,100.0,518.67,641.91,1585.22,1399.79,14.62,21.61,553.94,2388.05,9067.57,1.3,47.19,522.47,2387.98,8142.33,8.4109,0.03,392,2388,100.0,39.06,23.4079,1440.1694666666667
17,26,0.002,-0.0004,100.0,518.67,642.09,1583.42,1394.01,14.62,21.61,554.21,2388.01,9062.82,1.3,47.23,522.29,2388.01,8145.81,8.4051,0.03,393,2388,100.0,39.01,23.4725,1439.810361904762
17,27,-0.0006,-0.0003,100.0,518.67,642.36,1588.08,1394.29,14.62,21.61,554.71,2388.06,9063.15,1.3,47.3,521.94,2388.01,8144.78,8.4162,0.03,392,2388,100.0,39.22,23.2903,1439.9922142857142
17,28,0.0003,0.0004,100.0,518.67,642.43,1582.26,1395.77,14.62,21.61,554.16,2387.97,9059.35,1.3,47.21,522.14,2388.03,8140.2,8.445,0.03,394,2388,100.0,39.04,23.3871,1439.4581952380952
17,29,-0.0001,0.0001,100.0,518.67,642.29,1586.41,1394.51,14.62,21.61,554.37,2388.03,9062.22,1.3,47.06,522.64,2387.97,8141.59,8.3909,0.03,394,2388,100.0,38.9,23.3908,1439.809604761905
17,30,-0.001,0.0002,100.0,518.67,642.05,1583.19,1393.77,14.62,21.61,555.01,2388.03,9063.92,1.3,47.17,522.47,2388.01,8151.22,8.4176,0.03,393,2388,100.0,38.87,23.4329,1440.132880952381
17,31,0.0,0.0003,100.0,518.67,642.21,1577.4,1400.16,14.62,21.61,554.3,2388.02,9053.12,1.3,47.28,522.21,2388.0,8141.78,8.3891,0.03,391,2388,100.0,38.94,23.3951,1439.0682952380953
17,32,-0.0013,-0.0002,100.0,518.67,641.92,1582.34,1398.55,14.62,21.61,553.96,2388.0,9065.17,1.3,47.02,522.26,2388.05,8147.93,8.4186,0.03,391,2388,100.0,38.9,23.3134,1440.0505714285714
17,33,-0.004,-0.0001,100.0,518.67,641.87,1586.14,1402.83,14.62,21.61,554.47,2387.96,9070.09,1.3,47.23,521.88,2388.03,8139.61,8.3967,0.03,391,2388,100.0,38.98,23.3996,1440.2912523809523
17,34,0.0017,-0.0004,100.0,518.67,642.07,1587.67,1396.34,14.62,21.61,554.32,2388.06,9062.43,1.3,47.31,522.48,2388.04,8142.71,8.4157,0.03,391,2388,100.0,39.04,23.5428,1439.8884999999998
17,35,-0.0014,0.0005,100.0,518.67,642.34,1587.09,1395.86,14.62,21.61,553.96,2388.0,9063.3,1.3,47.2,521.98,2388.04,8145.8,8.4168,0.03,393,2388,100.0,39.04,23.3925,1440.0785380952382
17,36,0.0008,-0.0,100.0,518.67,642.18,1581.6,1401.3,14.62,21.61,555.02,2388.0,9067.56,1.3,47.28,522.12,2387.99,8146.18,8.3927,0.03,392,2388,100.0,39.01,23.3091,1440.293895238095
17,37,-0.0012,0.0005,100.0,518.67,642.26,1580.95,1397.82,14.62,21.61,554.18,2388.01,9066.29,1.3,47.34,522.64,2388.01,8138.22,8.4527,0.03,393,2388,100.0,38.94,23.4543,1439.704619047619
17,38,-0.0014,0.0002,100.0,518.67,642.24,1586.55,1400.44,14.62,21.61,554.68,2387.98,9062.84,1.3,47.3,521.75,2388.01,8143.11,8.4046,0.03,395,2388,100.0,39.01,23.396,1440.2352666666666
17,39,-0.0047,0.0004,100.0,518.67,642.44,1584.93,1397.22,14.62,21.61,554.56,2387.99,9066.65,1.3,47.39,522.13,2388.02,8137.89,8.3662,0.03,392,2388,100.0,38.88,23.4533,1439.8166428571428
17,40,-0.0012,0.0004,100.0,518.67,642.05,1586.67,1396.39,14.62,21.61,554.69,2387.99,9057.13,1.3,47.19,522.32,2388.02,8142.68,8.3823,0.03,393,2388,100.0,38.94,23.3871,1439.6699714285712
17,41,-0.0007,0.0002,100.0,518.67,642.18,1587.24,1397.63,14.62,21.6,554.75,2388.02,9062.42,1.3,47.16,522.25,2387.99,8149.09,8.4122,0.03,392,2388,100.0,39.02,23.3853,1440.274642857143
17,42,0.0038,-0.0003,100.0,518.67,642.74,1579.57,1397.41,14.62,21.61,554.42,2387.99,9069.21,1.3,47.42,522.83,2388.02,8144.92,8.3976,0.03,393,2388,100.0,38.93,23.3936,1440.118152380952
17,43,0.0013,-0.0004,100.0,518.67,642.28,1589.9,1390.87,14.62,21.61,554.45,2387.97,9057.86,1.3,47.02,522.4,2387.95,8143.91,8.3984,0.03,392,2388,100.0,38.96,23.3629,1439.598157142857
17,44,0.0042,0.0005,100.0,518.67,641.83,1583.24,1397.69,14.62,21.61,554.6,2388.03,9065.48,1.3,47.2,522.11,2387.97,8140.44,8.3944,0.03,392,2388,100.0,39.04,23.4538,1439.7956285714286
17,45,-0.0051,0.0003,100.0,518.67,642.45,1593.52,1403.54,14.62,21.61,554.37,2388.02,9063.17,1.3,47.19,522.31,2388.01,8145.66,8.4038,0.03,392,2388,100.0,39.06,23.457,1440.7328952380951
17,46,0.0019,-0.0002,100.0,518.67,642.06,1585.63,1391.13,14.62,21.61,554.81,2388.02,9066.15,1.3,47.1,522.65,2388.01,8147.65,8.3913,0.03,392,2388,100.0,39.01,23.3782,1440.0104523809523
17,47,0.0016,-0.0002,100.0,518.67,642.46,1585.86,1403.53,14.62,21.61,554.41,2388.05,9062.86,1.3,47.17,522.37,2387.97,8148.7,8.3923,0.03,393,2388,100.0,38.84,23.4642,1440.5384047619048
17,48,0.0005,0.0004,100.0,518.67,642.36,1584.05,1396.55,14.62,21.61,555.2,2388.0,9063.65,1.3,47.31,521.91,2388.04,8144.55,8.389,0.03,390,2388,100.0,39.02,23.4141,1439.8415761904762
17,49,-0.0018,0.0002,100.0,518.67,641.74,1584.73,1396.28,14.62,21.61,554.07,2388.06,9056.86,1.3,47.35,522.41,2387.97,8145.79,8.41,0.03,391,2388,100.0,38.97,23.3393,1439.5813952380954
17,50,-0.0002,-0.0002,100.0,518.67,642.03,1582.81,1399.94,14.62,21.61,554.02,2388.01,9062.32,1.3,47.19,522.68,2388.09,8143.79,8.3908,0.03,393,2388,100.0,38.91,23.4165,1439.944157142857
17,51,0.0018,0.0004,100.0,518.67,642.22,1578.52,1395.27,14.62,21.61,554.79,2387.96,9066.29,1.3,47.18,522.52,2387.96,8144.11,8.3788,0.03,391,2388,100.0,39.02,23.5128,1439.664838095238
17,52,-0.0056,-0.0,100.0,518.67,642.07,1589.05,1400.73,14.62,21.61,554.43,2388.02,9062.71,1.3,47.27,522.02,2388.03,8144.52,8.3841,0.03,390,2388,100.0,38.96,23.427,1440.1833857142856
17,53,-0.0,-0.0003,100.0,518.67,642.93,1585.91,1390.76,14.62,21.6,554.31,2388.03,9070.86,1.3,47.1,522.32,2387.98,8147.42,8.4207,0.03,392,2388,100.0,39.0,23.4397,1440.2238285714286
17,54,0.0012,0.0004,100.0,518.67,642.52,1585.11,1400.51,14.62,21.61,554.16,2388.06,9052.74,1.3,47.17,522.3,2388.02,8148.11,8.4012,0.03,392,2388,100.0,38.84,23.4519,1439.7915761904762
